1521898949.429,984.97
1521898949.450,984.99
1521898949.472,984.98
1521898949.494,984.99
1521898949.515,984.98
1521898949.537,984.99
1521898949.537,984.99
1521898949.559,984.98
1521898949.580,984.98
1521898949.602,984.97
1521898949.624,984.98
1521898949.645,984.96
1521898949.667,985.01
1521898949.688,984.98
1521898949.710,984.99
1521898949.731,984.99
1521898949.753,984.99
1521898949.775,984.98
1521898949.796,984.95
1521898949.818,984.99
1521898949.839,984.99
1521898949.861,984.98
1521898949.882,984.98
1521898949.904,984.98
1521898949.904,984.98
1521898949.925,985.01
1521898949.948,984.99
1521898949.969,985.00
1521898949.991,984.99
1521898950.012,984.98
1521898950.034,984.99
1521898950.055,984.97
1521898950.077,985.00
1521898950.098,984.98
1521898950.120,985.01
1521898950.142,985.00
1521898950.163,985.00
1521898950.185,984.99
1521898950.206,984.98
1521898950.228,985.01
1521898950.249,985.00
1521898950.271,985.00
1521898950.292,985.01
1521898950.292,985.01
1521898950.314,985.00
1521898950.336,984.99
1521898950.358,984.98
1521898950.379,984.99
1521898950.401,984.98
1521898950.422,984.98
1521898950.444,984.98
1521898950.465,985.01
1521898950.487,984.99
1521898950.509,984.99
1521898950.531,984.99
1521898950.552,984.96
1521898950.574,985.00
1521898950.595,984.99
1521898950.617,984.97
1521898950.638,984.99
1521898950.660,984.99
1521898950.682,985.00
1521898950.682,985.00
1521898950.704,985.00
1521898950.725,984.99
1521898950.747,984.98
1521898950.768,984.98
1521898950.790,984.98
1521898950.811,984.98
1521898950.833,984.98
1521898950.855,985.02
1521898950.876,984.98
1521898950.898,984.99
1521898950.919,984.98
1521898950.941,984.98
1521898950.962,984.96
1521898950.984,984.99
1521898951.006,985.00
1521898951.027,984.97
1521898951.049,984.98
1521898951.049,984.98
1521898951.070,984.97
1521898951.092,985.00
1521898951.114,984.97
1521898951.136,984.96
1521898951.157,984.99
1521898951.179,985.01
1521898951.200,984.99
1521898951.222,984.98
1521898951.243,984.97
1521898951.265,984.99
1521898951.287,984.98
1521898951.309,984.98
1521898951.330,984.99
1521898951.352,985.00
1521898951.373,984.98
1521898951.395,985.00
1521898951.416,984.99
1521898951.438,984.98
1521898951.438,984.98
1521898951.460,984.98
1521898951.481,984.99
1521898951.503,984.97
1521898951.524,984.99
1521898951.546,984.98
1521898951.568,985.00
1521898951.589,985.01
1521898951.611,985.01
1521898951.632,985.01
1521898951.654,984.98
1521898951.676,984.98
1521898951.697,984.99
1521898951.719,984.98
1521898951.740,984.99
1521898951.762,984.98
1521898951.784,984.98
1521898951.805,984.99
1521898951.805,984.99
1521898951.827,984.99
1521898951.849,984.99
1521898951.870,985.01
1521898951.892,984.97
1521898951.913,985.01
1521898951.935,984.98
1521898951.957,985.01
1521898951.978,984.98
1521898952.000,985.00
1521898952.022,985.00
1521898952.044,984.99
1521898952.065,984.98
1521898952.087,984.99
1521898952.108,985.01
1521898952.130,984.99
1521898952.152,985.01
1521898952.173,984.98
1521898952.195,985.01
1521898952.195,985.01
1521898952.217,984.99
1521898952.238,984.97
1521898952.260,984.98
1521898952.282,984.98
1521898952.303,985.00
1521898952.325,984.97
1521898952.346,985.00
1521898952.368,984.99
1521898952.390,985.00
1521898952.411,985.00
1521898952.433,985.00
1521898952.455,984.99
1521898952.476,984.98
1521898952.498,984.98
1521898952.520,984.99
1521898952.541,984.99
1521898952.563,984.96
1521898952.563,984.96
1521898952.584,984.99
1521898952.606,984.97
1521898952.628,984.98
1521898952.649,984.99
1521898952.671,985.00
1521898952.692,985.01
1521898952.714,984.98
1521898952.736,984.99
1521898952.757,984.98
1521898952.779,985.01
1521898952.801,985.00
1521898952.822,984.99
1521898952.844,984.99
1521898952.865,984.99
1521898952.887,984.99
1521898952.909,984.97
1521898952.930,984.98
1521898952.952,985.02
1521898952.952,985.02
1521898952.974,984.96
1521898952.995,984.99
1521898953.017,984.99
1521898953.038,984.97
1521898953.060,984.99
1521898953.082,985.01
1521898953.103,984.98
1521898953.125,984.98
1521898953.146,984.98
1521898953.168,984.99
1521898953.190,984.99
1521898953.211,984.97
1521898953.233,985.00
1521898953.254,984.99
1521898953.276,984.99
1521898953.297,984.99
1521898953.319,984.97
1521898953.319,984.97
1521898953.341,985.00
1521898953.363,984.98
1521898953.384,984.99
1521898953.406,984.97
1521898953.427,984.99
1521898953.449,985.00
1521898953.470,984.99
1521898953.492,985.00
1521898953.514,985.00
1521898953.535,985.00
1521898953.557,985.00
1521898953.579,985.01
1521898953.600,984.99
1521898953.622,984.97
1521898953.643,984.97
1521898953.665,984.97
1521898953.687,985.00
1521898953.708,984.99
1521898953.708,984.99
1521898953.730,985.00
1521898953.752,985.00
1521898953.773,985.01
1521898953.795,984.99
1521898953.817,985.01
1521898953.838,985.00
1521898953.860,984.99
1521898953.881,984.99
1521898953.903,985.00
1521898953.925,984.98
1521898953.946,984.97
1521898953.968,985.00
1521898953.989,985.00
1521898954.011,984.99
1521898954.033,984.96
1521898954.054,984.99
1521898954.076,985.00
1521898954.076,985.00
1521898954.097,985.01
1521898954.119,984.99
1521898954.141,984.98
1521898954.163,985.00
1521898954.184,985.01
1521898954.206,985.00
1521898954.227,985.01
1521898954.249,985.01
1521898954.271,985.02
1521898954.292,984.98
1521898954.314,984.98
1521898954.336,985.02
1521898954.357,985.01
1521898954.379,985.01
1521898954.401,985.01
1521898954.422,985.01
1521898954.444,984.99
1521898954.465,984.99
1521898954.465,984.99
1521898954.487,985.01
1521898954.509,985.00
1521898954.530,985.01
1521898954.552,984.99
1521898954.573,985.00
1521898954.595,985.01
1521898954.617,984.99
1521898954.638,985.00
1521898954.660,985.00
1521898954.682,984.97
1521898954.703,985.00
1521898954.725,984.98
1521898954.746,984.99
1521898954.768,984.99
1521898954.790,985.00
1521898954.811,984.99
1521898954.833,984.99
1521898954.833,984.99
1521898954.854,985.01
1521898954.876,984.99
1521898954.898,984.99
1521898954.919,984.98
1521898954.941,985.00
1521898954.963,984.99
1521898954.984,985.00
1521898955.006,985.00
1521898955.027,984.98
1521898955.049,984.99
1521898955.071,984.98
1521898955.093,985.00
1521898955.114,985.00
1521898955.136,985.01
1521898955.157,984.97
1521898955.179,985.00
1521898955.200,984.99
1521898955.222,984.99
1521898955.222,984.99
1521898955.244,984.98
1521898955.265,985.00
1521898955.287,984.98
1521898955.308,985.01
1521898955.330,984.99
1521898955.351,985.00
1521898955.373,984.98
1521898955.395,985.00
1521898955.416,984.99
1521898955.438,985.00
1521898955.460,985.00
1521898955.481,984.99
1521898955.503,985.01
1521898955.525,984.99
1521898955.546,984.99
1521898955.568,984.99
1521898955.589,984.98
1521898955.589,984.98
1521898955.611,985.02
1521898955.633,984.99
1521898955.654,985.02
1521898955.676,985.00
1521898955.698,984.99
1521898955.719,985.01
1521898955.741,984.99
1521898955.762,984.99
1521898955.784,984.99
1521898955.805,984.98
1521898955.827,984.97
1521898955.849,985.00
1521898955.871,984.98
1521898955.892,985.00
1521898955.914,985.01
1521898955.935,985.01
1521898955.957,984.98
1521898955.978,984.98
1521898955.978,984.98
1521898956.000,985.00
1521898956.022,984.99
1521898956.044,984.99
1521898956.065,984.99
1521898956.087,985.00
1521898956.109,984.98
1521898956.130,985.01
1521898956.152,984.99
1521898956.173,985.01
1521898956.195,984.99
1521898956.217,984.99
1521898956.239,985.00
1521898956.260,984.98
1521898956.282,984.98
1521898956.303,984.99
1521898956.325,984.99
1521898956.346,985.00
1521898956.346,985.00
1521898956.368,984.99
1521898956.390,984.98
1521898956.412,984.99
1521898956.433,985.00
1521898956.455,984.99
1521898956.476,985.00
1521898956.498,984.99
1521898956.519,985.00
1521898956.541,985.00
1521898956.563,985.00
1521898956.584,984.98
1521898956.606,984.99
1521898956.627,984.97
1521898956.649,984.99
1521898956.670,985.02
1521898956.692,985.00
1521898956.714,984.99
1521898956.714,984.99
1521898956.735,984.97
1521898956.757,985.00
1521898956.779,984.98
1521898956.800,985.00
1521898956.822,985.01
1521898956.844,984.99
1521898956.865,984.99
1521898956.887,985.00
1521898956.908,984.99
1521898956.930,984.98
1521898956.952,984.99
1521898956.974,984.99
1521898956.995,985.01
1521898957.017,984.96
1521898957.038,984.99
1521898957.060,985.00
1521898957.081,984.97
1521898957.103,984.99
1521898957.103,984.99
1521898957.125,985.00
1521898957.146,985.01
1521898957.168,984.99
1521898957.190,984.99
1521898957.211,985.00
1521898957.233,984.99
1521898957.254,985.00
1521898957.276,985.00
1521898957.297,984.98
1521898957.319,985.01
1521898957.341,984.99
